return_id,order_id,product_id,return_date,return_reason,quantity,refund_amount
ebd41819-4ed6-45bd-888d-b139ac90e31c,e786f673-0af5-4c10-afdd-58524a65f856,21de220e-cfcf-4a53-96e6-54ffd6f20622,2024-08-27,Industry ball everything can who.,6,40.44
9e4bdea8-1824-41db-9b59-0634a0b10ff4,66858ade-104a-4469-8ee9-8a51c038d3ea,226b2017-f3e1-4075-8260-4a45ad7a9598,2024-07-25,Several especially include she might such few.,1,22.33
84da201e-9165-40ba-ae9f-e1821b2ba148,65a2a237-f085-4dea-bead-1adf0718c2d4,a45069fc-6ae4-4453-a8a8-c9dd56ddad4f,2024-07-24,Away process expect employee perhaps official off deal.,3,774.72
9e5e715c-46f5-4094-acdf-b3113b44df62,7d5199e4-5610-4ab6-bd25-26ffb1dcfade,c6bfbcc6-445f-4340-a768-c7409acea2a0,2024-06-08,Information officer feeling determine.,7,1274.63
9ff3bbfc-0d6f-4ff1-9b8c-b20efb9adf10,dcdc114a-5436-433a-a1b0-4ef170801fe4,c1090402-54ad-4049-9d8e-bb21df174599,2024-08-12,Heart wife himself doctor study eight bed.,2,394.84
b00ee7d3-7d78-4bfc-8939-19697c6e7e99,8f5c825c-83fd-468c-822a-847a0190434d,2fbadde2-f8d0-4a5a-8a23-07a483f70ce2,2024-05-15,Staff around pretty American claim.,1,287.14
b16d8ee6-9e13-4946-9cb5-a333ea00d514,6dda132b-20c5-4414-b4d0-5002034f324a,933fa0f7-e0ef-43af-934c-48ecf1a64d4b,2024-03-16,Something international source media inside born.,1,60.54
f1450816-30ac-405d-9588-c947428ba46c,1403b764-ecab-4dad-828d-0bb7d88ecd55,5f803a94-8524-4aa7-9dd5-63184c4ef949,2024-07-30,Production culture vote smile care represent.,3,953.64
933b835f-ea97-4ea4-9906-1a34aaf4589e,370eb1f1-af3d-4f3d-b492-79a955d56e37,a11e61e3-a37a-4ed4-aef9-712d23f0eb8f,2024-07-31,Board my radio material personal.,1,259.19
7cf80207-a24a-4eef-bd1e-77fa44e5d8a1,fad74e07-4814-438a-a4af-5a05de988a57,e814f2bd-57ad-4cec-ac33-3babd4bbe36b,2024-05-10,Eat long meeting save future.,1,111.3
98414726-ed09-43cd-9321-71082c039740,547691be-834f-4679-ae29-ce6ebec4050d,a16fa2b7-9dd9-48d1-9700-e027f2c905a0,2024-06-30,Summer result space on peace.,1,297.96
a3c4c86d-bedb-422f-8fc2-a7d238fd6878,ab49d09f-4bfc-4b33-937f-6dc9efd16c24,cb964a5f-64ea-4260-86f6-a7119851e97d,2024-04-13,Great play would where data reason.,1,100.16
19b14c50-811f-4b8f-8a4b-ed2db70e8b07,7e85ac13-dc48-44f6-a9a0-c05e4e88ea22,760acd96-392a-4c54-8de0-a9585f3de414,2024-05-15,Garden industry difficult quickly product PM section.,1,368.19
410aef44-25e9-42d5-a0ce-2339733fc9ef,1ec9cd55-0104-42b8-b166-2b4323e814e3,6d8a2956-e98b-4222-8612-ce453f272d75,2024-08-28,Though technology wife husband most think.,1,37.22
0f6f2575-ae9f-4db1-9e04-0aea128f3e7d,035f2b7a-308d-4ed4-92cf-ed7066f9691c,47f57721-b84e-41a0-8e81-2bfb37aa870d,2024-04-09,Central specific deep key than.,10,2192.8
42b8d1c9-c904-480b-b053-39683dedd64f,62ca0cdc-5f6f-4583-85cc-e050d4b643d4,9daac770-2c56-444c-a3f3-5e3f37a33115,2024-06-02,Professional writer enough within south whole.,5,2074.8
24fe1e82-2680-4d9f-954f-0d9cd64300f2,9e9d4f77-d10a-45b3-b271-6ec56501e4f3,c365269f-be78-4781-8612-abeececb9e2f,2024-08-16,Tax onto Mrs forward film threat turn both.,8,2470.88
29eccca5-d1cf-43ed-9192-dddbcc407e73,2ca7ab5b-8872-417e-ab54-039f4d4e54de,9fd26e60-d73a-416e-b704-07a173d7a45a,2024-06-17,Still media air power western class several.,1,190.31
e672cf67-bcd7-4172-ba5e-53f141bcddf6,83583617-6c47-4701-b779-d2a22d715b74,c5837a66-e30f-40b0-9c21-fd4a2bc9049d,2024-08-16,Arm development around couple particular.,1,405.26
0c0f81dc-fd47-4a29-8200-07fb030d5e00,93a3b19d-0698-4baf-a94f-3a9b5b1e2944,c68dddf0-b74b-4b39-92ff-f2133ec6f5a2,2024-07-10,Middle admit firm a benefit everybody.,4,91.08
001f04d9-f0e0-45ac-8904-4641e82cd811,0e954828-4f84-4018-adcb-a93241972b58,4d2c3873-b449-434a-b997-4626e09c5094,2024-08-20,Despite join word federal drug car history.,4,306.96
56596e3d-1648-4721-b6f4-cbfbb1079e11,b150ee08-d8d1-4811-80ff-b5743387aeeb,a923bb64-12fb-4b63-b35c-789b2c78111b,2024-08-11,Focus so deal ahead.,1,252.54
ce239585-22c4-43ea-aa41-500ed55a0120,1ef089ca-cffa-4856-a3b9-9c48d2a8b7d8,c01093d4-6c6b-4392-8b1e-e327493cce16,2024-06-13,Member accept serve guess.,4,501.6
85c09b25-6294-45f1-b387-46fd12ba5fb4,49720ba6-45fe-42ea-87d3-74f36c4fc977,57374a64-c7fb-4f2b-b1dc-6a160fe0dc6e,2024-03-23,First fear risk off.,3,288.3
6aa5e792-3364-4e61-8dec-2c1fa6a05158,90623ef8-e1ec-48ae-920a-a89675aeec04,e492638d-1987-43b4-bce1-d2980af003cd,2024-06-18,Shoulder term community fear loss.,8,1955.6
a228b07e-3cf3-4d85-9caf-179249fa74e3,35c145ce-e985-4304-b22f-78c071bb3806,69e25a31-a562-4f05-975e-086a3c33ce76,2024-08-06,Push quite great head free skill role.,3,692.76
f442951c-1687-4311-aabd-e1bc244419c4,1d569d5a-fd2a-4197-96d6-55b0e310f4fb,0bd890f0-92e9-4d8e-8fcd-7c92bc0a5daf,2024-08-14,House career live wear company.,2,246.54
3cc321e6-3dde-45a0-81a7-225e96a60bd3,4ae4baf2-712a-497f-8cad-4186fdb6f478,2aef79fd-2f55-4f1c-9c19-979d530e5499,2024-08-27,Identify fact including management season then.,4,1366.12
197145bd-31c6-4bbc-952d-f6ab01a79c24,051ea56b-9c75-4b1a-87ad-6a919218259a,993e1f3e-76e1-44c8-8864-9eb7eea5e4d2,2024-08-26,Successful human few season along.,8,1064.0
036b5d8f-16af-421a-ba75-bd686caaa0af,27fbf05c-3682-4eb5-953b-f9ddc89ede9f,639810fb-fa5a-40a6-8d21-3f36e771d68a,2024-03-01,Plant common environmental head edge different.,2,137.18
6a023851-bf8c-4f65-bee2-e9b7eaa071d7,703dee75-db51-4b11-bde3-1997ac45379e,ace7104f-47c0-41d1-b1bc-0034f665bbbf,2024-05-24,Stock new near reality.,1,300.74
724d3d1c-9587-4758-b019-7df77fee7f70,6f54011d-5511-4217-a186-035ed3f91dc1,131d30f8-0464-4002-ba33-8d1c30bf51e5,2024-06-29,Right seat until authority sea happen yet.,1,457.1
7a6df959-009f-4895-b4d5-0747ce29a86d,56cd75f4-4462-4c2b-9879-18f1cd4a3821,9824840b-cce8-4b09-bd45-3cf91182fe59,2024-08-25,Drop result service real war.,6,2737.38
0fc2d85a-1427-4bcf-9e97-1a9ed8ed6394,12401aa5-2b56-4bf8-9628-5ac8cadf808b,21f104ce-5894-435a-9640-15e4d333b8fa,2024-09-01,Anyone policy water positive today its including.,1,126.56
d6fc269b-e674-41a2-9506-2d46c8633b7b,a9e72047-7ec1-474b-a0fb-5a933853e135,5e0267b6-8dec-420f-98e4-c1abdb1031da,2024-08-28,Leave method artist develop discuss.,1,127.59
4787058f-e061-4ad7-bc7e-69e2aa4e0680,17b49b46-ba74-4b4d-9234-017b083d8b21,151b06d8-a4f2-48f3-ad18-4399e3de4ab8,2024-07-24,Plant product word skin certainly sing night.,2,430.12
99a95728-2234-4df2-97a2-6b8273b32cd0,ff258741-702f-40b0-a90b-7d3955defac9,7a43d272-1c3f-4add-b597-02a6b78eb37a,2024-08-06,Table company skin.,4,128.0
d05e4565-c5cb-45b0-9af6-246259d3fd03,de78420a-8cd3-4a7d-aad4-dff4d3ada518,be929447-18a3-4ed1-82ee-9b7b64fce045,2024-06-04,No conference gun gun my move defense allow.,1,290.67
1ce46478-ded9-4cf5-b6ca-a8b76b817196,ffbb7692-780b-466e-91eb-d619ad5f69b7,48bf0a96-8b8c-4421-a96d-d87faa2b186b,2024-05-30,Money these control consider letter be.,2,136.28
c8560950-be12-4f34-bd5a-a7ea2018225f,bc003aa6-b1ad-4509-bd18-4d5a80e8d590,da9894f9-8703-461b-af2c-f66a1c0fbd1d,2024-08-17,Board above base process main modern.,1,379.64
98a249f1-6050-4600-9dac-1dcbeac630b6,ef41c562-766a-4b11-9f04-a8703fa2830f,9ec9d161-af85-40fd-8975-ee70b1ac6420,2024-07-02,Write fact not teach final rich son region.,8,3063.28
0df8cf8f-db63-4466-9798-7e1286354262,5d5388d3-131b-45c8-92a7-a4c6b21498f0,1610fe7a-f8a1-4c22-8865-1c28ecbb5633,2024-06-26,Speak hospital service take learn.,2,650.04
28742495-0dd4-4e05-827e-b7a267d8790d,f0ecb10c-e06f-406a-b882-7a80090e84a2,749b9d93-0732-4691-86f1-9893c65cca79,2024-08-21,Heart fast billion research break term low.,1,179.28
c50e43ba-85bd-4867-b09f-a55e08a858ee,04085d68-b7a6-4761-8ca0-12084f8c923c,4666201b-b904-42c3-aed3-c8c7e3aee27b,2024-06-10,Anything nice house near.,1,465.28
9f35b5cf-eb72-4052-a9db-ef2b6a96a9f3,07a23839-fb4d-4443-b18b-a44ec60b5520,e9aab08a-9bf2-466a-bbb1-7d0e7a597cdf,2024-08-24,There value dog want Mr finish author major.,1,143.91
8145d73d-f3de-46f0-8156-4a00ad8a6b69,a3e9cf9d-25e9-46ba-a743-add5ff6a4913,df6b9296-f1c6-4c56-878e-40b976520129,2024-05-03,Several community Republican interview their contain half.,2,425.62
be026d9a-3c75-4a1b-abdc-a5391e2a218b,0ff46b13-47b6-4cc7-a68a-7c5f92389e80,d38b8d18-cebe-4404-a618-6f5677209bdc,2024-06-26,My debate establish article value hospital popular necessary.,3,1413.09
65a3d58e-618f-43fc-819e-d9221ac5e037,42734530-4145-4237-90b3-425187f3fd79,79738ab0-3859-4c1f-8fd8-2ab01374f029,2024-05-02,Say against then president public still mind.,7,2260.37
007d0cb4-2b50-4773-b5e1-fd163cdb5db1,f6db2b2a-7fc5-4cd7-b08b-6bd04cd61589,29bbfe5d-267e-4e06-b760-a1faa2e58825,2024-08-01,Song wait theory concern spend fly.,5,1899.6
25768c24-d662-4834-aee8-18f0d508b262,91b5a366-5dad-48a0-9cce-db90ee32f2f0,58d7bf01-06f1-45fa-a8fe-89aa2e4f5c9a,2024-06-22,Fall chair professor.,5,1922.95
621fd1b7-9f43-47aa-b00f-1dab45291394,f8a26a39-2495-4385-8706-cf63df24ff4a,41ca76db-8fd1-4c21-9b81-3afca551cbcd,2024-07-14,Trouble receive land.,4,1502.36
b91837be-9196-4526-9f00-23179883e795,8fe55db4-cb29-418c-8eab-b5fae6245d21,9603f9f4-21b6-4c35-9035-780c04cf1677,2024-07-27,Ask agreement born.,2,326.42
bc5d9cc0-f379-4e43-b948-01d574aedaeb,d0b3b104-a74e-4cdd-bcb2-a2993d1fd43a,c412f953-47c8-4c0e-a752-9f317e7a0407,2024-08-11,Agreement single color direction simple play.,1,106.09
964221e6-e91e-4b35-b34b-c315052ce3f9,58813509-2acf-401f-94b8-a3177c34fb6c,d887b398-cc1f-46f5-8c35-1d2dc702ab17,2024-08-27,Scene simple development factor.,1,433.88
8b0cc548-9389-497a-ac44-d8743723c42b,4eb60490-9eba-4332-b81b-f8dccaa4c005,9a6911f2-f71d-4e92-b721-2544a1a59a0b,2024-08-09,World strong statement trouble eat drive fund Mrs.,2,84.66
fb6c46fb-9d57-4e75-88ff-e06f5d6ed690,3c7c1f56-5aaf-4d1a-90fb-8f445cfddab7,472fe03c-5497-4431-b381-64cc43c14ec2,2024-07-30,Animal now meeting report.,6,2664.06
77de1aad-885e-48fd-95aa-7e2757abbccb,68b6e037-51cc-4259-8e2b-74f5a122822b,c07cdd9d-9150-4124-8f0c-a1d4ddfc8832,2024-06-14,Position answer feeling boy.,2,439.04
f815bb6f-e40b-431b-a718-371f59509362,8f866051-7d72-4b52-8695-a43585d046fa,633bed1f-2c8c-4a36-bd96-db1413394b3d,2024-07-13,Through name agree face thing and toward.,2,758.12
6c5dee10-b459-475d-8ac2-47bab68ccc74,0638ff0d-2fae-49c0-9aaa-ddc5bd5d6724,ba6b8c99-30de-4ff1-b527-cb2e9208bd08,2024-08-20,Long report determine important during ready author.,5,1867.2
23db70d2-fca7-4bcb-9b8e-e07f0f452f6c,4cdd1ba1-d777-475d-8825-8ca99e493da4,0c3561b5-1d85-4095-9aca-f4ec7f761a96,2024-04-23,World car wrong itself loss western.,2,487.92
3ba745dd-7207-4c56-aacf-32c143ba5769,9bb12d00-debd-42fe-b5f7-bed030e170a2,23964142-3177-4b33-bff4-ba15a5233e47,2024-07-31,American subject money dog sister.,1,377.82
f2b8a6e8-c7ad-4a08-886a-2581e1ca324a,2cc2f20d-f9d6-4c9b-8cac-fb58fb3b5859,ca37390e-b516-4d13-8223-67d043fdbf69,2024-07-22,Provide point song government support.,6,1440.0
aecfa362-ac20-49be-96e4-2295844d7262,7d6c1d83-a46e-4e12-8558-3396e166f7e7,94792156-85d5-49fb-80b4-ce23acfa113c,2024-06-07,President southern also design cause language.,2,538.14
5a00e4ed-5511-4f4d-92a5-2c9e78d74661,861cf91e-24ee-47e4-a528-e0fcee590c93,a6f98f7f-c9e0-4fd2-b6f8-2c8d4daae51d,2024-04-07,Occur fear watch maintain only kind young.,6,1305.66
25ae7dd0-34c6-4aab-a692-c88179f3d006,8287c7f3-6aa1-498f-ab21-025b32aec375,5854e36b-84d7-4979-99bc-adb07c86d5e4,2024-08-09,Place may kid blood way condition seek.,4,1754.36
102e2830-4f41-4a83-831b-3084d3cdb6f7,a4a1a116-7db4-4c0b-b95c-5c1e028a3884,7c44a85a-37aa-4be8-9beb-314f4c7f72d8,2024-05-19,Family kid six tonight television career think.,4,305.52
e4bc26a4-68cd-4b24-bb65-2ce380b5d3ea,81c6fb9c-caa8-4fde-9b3c-f733015116ee,35abc78b-865f-4984-b651-acdd76249b05,2024-08-27,Return prepare central network between people.,2,98.68
cc3be08f-f657-4a3b-af4b-7337d808a22d,779b94da-bfaf-4ea7-b000-7b7a1c0de538,f2240776-c1cf-4ed1-859e-9457be9a474e,2024-04-05,Manager exist herself old morning member fear.,1,338.56
e94f4452-7833-43d4-b4f3-a16c5bdb7bd9,b47993cc-239b-42dd-90bf-6d35acb7ebd0,ae096390-05c6-4560-9006-c4a1d85796b1,2024-08-02,Operation culture center rest.,6,1197.42
bb9438cb-b181-4bf6-9657-8a924c8efa7c,68dfa12a-1e05-4116-9631-725ef9f7b8a6,d7900a88-d134-4e34-b64c-add886bcea39,2024-06-21,Thus tree beyond write teach picture meeting.,4,239.12
53878a42-959d-456b-86ab-f834ccea5604,234e399e-6a3d-4cda-add0-acf45c18ffc5,d4712be8-918d-4aa1-ae0e-ceb18a8a8982,2024-08-29,Price court drug so high.,8,130.16
918cf4b7-d5b9-42a3-ab19-2b40a3a0080b,754d26b4-ebcc-4de4-9e57-cf5b599c70f2,4b1a7e0c-7084-4906-9915-544eb4d8fc8a,2024-03-10,Realize former size clearly debate.,3,1270.8
0270cc5c-19da-4f6a-af83-a8442370774b,bf4a487c-df76-4c7f-b3a9-b8d99f46a0a1,5212055f-9aa8-4037-9a37-605333ec6fb8,2024-05-21,Teacher no general move machine his.,2,979.28
2cf4fc61-13e7-40d4-80a2-13e1bc53522f,148bec7a-8498-4584-902e-6f2c144733dd,214e58c6-3dcb-4836-9105-a40af189bf26,2024-07-30,Prepare surface simple writer.,2,840.4
555d8bca-7497-4dc1-b6a7-8e923545cf0a,c9a3a91c-fff4-48a9-8ecc-21cc95adf6cc,4d940eef-2c65-4ff8-9aed-c46fdc2a909b,2024-01-07,Doctor population position future ever.,3,535.14
c7d65450-0c35-41d0-a535-1b21ad87dc82,0ed5df34-00ac-4cef-8514-8985ab2f51f5,b1a9685b-693d-4af4-bcd8-303429482df5,2024-08-24,Walk opportunity phone sound surface.,9,2531.61
9e3072eb-3d16-4b86-8ebd-ab3c900744fb,0102287d-385b-4077-b4cc-35e1902aa3ba,dacaa225-b20b-4af6-8523-32d929a5c308,2024-07-14,Point word court chance clearly talk.,2,520.64
30b6b02e-1403-4056-909c-8336195a2e89,3bef445d-5387-40ad-9f33-eca34e2f572a,0689c24e-5661-4b2b-bff9-9827be7fc1a5,2024-06-09,Act direction across.,3,1381.44
5390ee8d-114f-48a8-bbab-8a9f881da983,fb4be339-3151-43ce-8c6f-4d359c3e1b5e,74b9bf30-0a52-42f6-8513-abddfcbae60c,2024-04-04,Assume report receive.,4,765.08
71976ee8-97a4-4b00-8cf1-45243f2c6ee1,6ed8fe91-800c-4137-bfd5-a00544e21d31,871d5cd0-4f41-4ecf-b1a7-732f55395c4d,2024-06-29,Yes difficult main child natural.,1,173.97
bdf3b646-c363-4cfb-8028-35fb3d1a1f4f,8941e123-ae77-4b58-b095-a1c9851367f3,aa8639bf-50c7-4f9a-9e9d-a1fb7f8a49df,2024-06-11,Than memory religious throw economy lose.,2,812.8
0481af3f-fc8f-4166-ba5f-6b09b5ed3973,5afa2c73-7e1d-442e-a5be-0bc8e1cc226d,553c3139-3b76-4011-ad2b-cf6c60d4b810,2024-08-18,Industry stock century group method approach.,9,373.14
d1823e43-1b49-4ef1-8bc7-4d80e4dfd64e,d88c384b-24b2-43dc-978e-65d9ae4114b7,79b4789e-dbcb-4186-8314-2cb499771922,2024-08-25,Four chair admit green develop beyond hot develop.,4,1963.44
8b0a83de-5597-4296-a530-7139cf9bc155,74818c6a-3f97-4018-be75-774fdc3d6606,28d83d8b-f353-4045-8b15-8731c3bdb120,2024-08-23,Stop especially watch job safe current strategy some.,3,222.63
e877f08e-e3d8-4bba-ab22-cab6819d8546,5cc73819-add1-48f5-89a6-d0cd4473743c,8f905e40-19c5-4ef7-9812-2d28a7412169,2024-01-18,Minute paper draw technology.,6,637.32
46252d81-8c11-43b4-ab61-b3ec1bd4a125,1a4254ae-8dea-444d-9341-9c292745c687,25bb2b7a-3d0b-47aa-b2e5-099c46f01e33,2024-05-22,Debate its serious firm ten industry century long.,2,914.64
fca74dad-d830-4fa4-a53c-db34838bff57,5c4b659b-02af-4877-bf06-e311c1dcd1be,f9c1b37e-5557-45fa-b814-9dc375528f99,2024-08-26,Watch kind peace contain majority.,4,1530.64
fc318f4e-cf8a-41c4-a887-f435a2e105b2,7800fbc6-c3d8-4c73-b215-805f28b5ab33,8ee403e5-589d-47b8-ae63-57918eda38dc,2024-09-02,Modern they year alone some.,5,2112.55
d4bd05a4-719d-4312-88a4-fbf0be804394,71bae653-e778-4993-ab52-d78736200c90,8d676133-e0ee-4b1e-b77c-6ec752f7992b,2024-08-29,To across current director chance two.,4,1629.32
3efb5596-a3eb-425b-b9c3-0178569b17d8,80c23369-0841-4afe-9ed7-1bffd6927e0f,57ab4546-b60a-4ded-9ab3-48795a0ed140,2024-04-03,Heavy learn special.,1,355.35
3c0dc691-409c-414c-96d4-7458705a009f,bdf3f546-22b1-4437-b55c-837235ebb218,e8a8c5f7-8f15-4c3b-8d61-4a96a1afe11d,2024-03-07,Give international respond could tell weight during.,1,180.7
1dc4b70c-d976-4d25-995e-62467741aa3a,c039012e-6f6a-41c5-b609-90289036d545,ce3f6b3c-bf6d-4811-a84c-e79f24e72d06,2024-03-21,Political trip cold foreign.,4,934.88
5796e258-373a-4254-933b-00034b42bcc8,0bc082e9-1ccd-40e8-ba5f-420bd738b517,20f1b761-7933-4280-b304-4c1985883ac9,2024-07-16,Paper lose most interesting blood.,3,152.73
f617363b-f136-48d2-9e7d-3d430031a119,d11dd7e0-b712-4c98-a4f6-26aface9a786,94c137ee-cda0-43ef-a449-b9b9fb7de304,2024-07-21,Throughout affect phone argue so.,1,131.1
45ad9777-c281-4558-b16f-db08a87eab31,f7136d85-74ff-49ec-ba75-e0f1613502ba,ac68574c-fd98-4daa-a08c-9f9880ddb54d,2024-08-15,Firm focus value rest.,1,492.28
2b36ccaa-6403-4cec-955b-c1f7bcac89a6,cb457285-33c1-465e-9b7e-48d8c1b05e98,96c834f5-1eeb-486e-a626-7d4c83bb37e5,2024-06-02,Degree season job process fly could.,3,1398.9
02a57098-41aa-489c-aaa4-1d22587ed42e,a970f331-53b9-419e-ae4b-f5614697d150,c9b020fb-4140-4ad8-935e-887009a17e1d,2024-09-02,Seem knowledge trip guy.,2,483.42
a7c083c0-8eeb-41d9-9c29-6228dead2364,bc771f8d-d71c-48e8-a934-b46bc2217266,fcb8e355-1468-40ac-8827-a7dfb2797091,2024-05-24,Him meet idea.,1,327.65
d1faf69c-88f7-4df9-a51c-cb20e96a5991,e0f8944b-9a47-4c23-9f70-53ff74c5589f,ca75df59-1934-4d5f-822e-566ff17838a9,2024-06-09,Laugh standard realize activity across which.,4,1204.36
2e13d30f-953f-4dc5-910a-6ce64d65c71e,0d85a392-aaa2-41f6-8e0b-877dbeb369f4,b3b08914-ba5b-4406-b756-481b1789b8aa,2024-07-12,Pick bank forward general.,3,583.92
9555839b-f9b0-4ca3-94d6-962aabc2ce27,6748a7c1-0b6a-4ce3-b12e-5895a18ad94a,45fc36c6-3153-45c2-a6b7-e1493a989e87,2024-07-16,Tough yeah reach contain.,3,1235.46
d374143e-4fd2-4499-a556-94d434bd9a88,ca1037f8-2817-410f-aa3a-f5f150ad8d56,d4cb9ab3-e870-443a-a69c-bde28ae4ac27,2024-04-13,Each because improve pay score benefit market.,3,973.77
dba7274d-0285-4dc3-98ff-73318c2ea082,559125e2-8189-47e2-b774-eac1787e1c12,c726800b-0f2d-4a99-955a-09fe1da7edc8,2024-08-13,Relate able suffer discuss.,1,37.1
365c6a91-1a71-4220-a337-88a64d22bd0f,685ccd9b-b5e7-4194-a1a2-c90b8581ff28,aaefe191-da4b-4675-97c4-728e92370d04,2024-09-01,Throughout member away stop parent reality.,2,613.06
9c48ad67-9376-43f5-8a73-e3613e2f2ee2,a3582a91-e2e4-4ab2-b2d5-f700f2698d37,d4bc8803-9d86-4b8b-9e02-222a2216f1d6,2024-07-31,Quite alone camera.,1,53.12
ab14855b-866b-45af-931f-9c4362d7803e,b7a46466-aa9e-4abd-b08d-5f354d65359a,841f758c-6750-461a-a236-18d7b635fdcf,2024-06-13,White article modern data pass movie itself.,3,771.36
4cb612a3-2c2e-49f7-ab25-8b7332adcaf1,c3886e7e-9ba0-4c64-88c2-0fb84efbb536,60e824c3-c297-476d-8be1-b69b36d6cd0b,2024-07-24,Despite give around carry movement.,4,1997.04
b7446c10-ad43-46d5-8f4b-6f3dddeb2f7e,bdd710a1-6039-44e2-b51b-bf5cbfadcddd,1bad259a-ae70-4abe-93b0-535561e9d49e,2024-08-25,Most discover camera outside west age line beat.,2,492.94
cd1e8b09-f26e-4630-9932-9bb44c2f2797,c5348378-4647-470e-bbfb-e6d87c6b4a53,f31bd3be-c718-45e2-b823-d3dace5d817d,2024-07-20,Knowledge stock food oil shoulder return whom likely.,1,407.59
21e394e1-7c58-4275-b7b8-ff4c62a52a6d,a85e6220-3a3a-4820-88b1-07625b50c4b5,f66d1560-21b6-4fca-b951-07696e7070e5,2024-08-23,Almost summer themselves glass world.,7,1202.04
4c45568f-dba7-48b7-84f0-cb18da25a107,44cd8837-c55e-43cc-b0fc-5f4accdedf53,8f5df630-a770-43c4-9f20-6da56a84697a,2024-06-16,Outside stage set share bit.,1,281.61
b73f9f52-930c-4b11-85b7-91e02f42952e,63a2ed92-2e3d-4ccd-9b15-c0b53f3eac7c,4ffdd090-7d66-496b-b8fc-e72e953e744d,2024-06-05,Necessary hour present tree book feeling sometimes.,4,1644.56
19c36a51-8a07-48f3-b56d-57f953bcf6c9,dafccb6e-e13a-4ebf-bc01-48557d90f01c,ea8dd5b1-ebb6-4fc2-8456-82afd1af111a,2024-07-04,Hospital win civil agency than far past.,1,383.72
80358f6e-684a-431c-a950-d0e1209f4c03,ff262569-13e4-4cb4-ad17-3c837b6d7149,a0f793a8-794e-4835-ac65-9cd446f4354e,2024-08-22,Campaign million discover.,3,1071.3
a70ea1ee-3aa6-4695-9d88-37d0391bd258,2ff54bca-2b77-48bb-bde6-7076efa50c62,9dbae191-531e-4922-8645-53cae116f2bc,2024-07-15,Travel season whom open money water talk through.,5,972.9
7edd916e-15d5-4df9-aa90-663a80494a16,c3f6f5d5-327b-4993-a239-a403bb6bfac9,5fe04aff-5ef9-4569-93b5-e64e9e3d8d04,2024-07-10,Point across note throughout than a difficult.,3,1189.26
f5faf420-d4e5-4fdd-8dc6-55f16182bb0d,4f3c956d-dcbb-4e54-baaa-755c290fbec3,d09cdac2-453d-4c1c-bb1f-87756ed1cf4b,2024-08-16,Animal within how prove environment.,1,477.16
0c97345b-beed-46e3-b246-39189a197634,a0a91bfb-d57d-4972-8cb3-4d6a3e789108,a154402e-38c3-4998-8583-279dcd1e9bba,2024-07-27,Measure interesting project close vote recognize.,6,410.94
5e512aec-1c8f-4cd9-8268-8cb279b6db17,d4818722-dace-424f-b409-e19205deed60,0ae84739-583d-4d8b-a91e-5e4e340e802f,2024-06-13,Past executive attorney too coach.,2,861.46
e7fe31a9-f861-4a20-9e98-ab35068473cf,0fb8d9a9-d7f4-4f01-b545-d627bf064d0b,0ef9bf53-a7de-40f3-b9a7-64e1c04a40c6,2024-08-07,Sound market authority class parent leave.,2,787.54
a7e0b65e-bda0-431a-8112-36da69d4511c,e18219e2-0842-4091-a07e-9cb829b94f43,cd855eef-8554-4ece-963f-4ab6b400b9e9,2024-07-08,Control throughout strong figure face.,1,238.76
ff2ed481-8cf4-4921-9ff6-fb64c0e211b6,624cfb27-357c-421f-8d06-665031e7fffb,71f42a73-cb2d-4a4d-b03a-75d73fb04ab2,2024-07-20,Time deal security small.,1,339.75
aaed30ad-b9f5-4cf7-a366-197cb676a251,fda993d2-4772-4eb8-a7d7-065a2947f145,4ba567e9-07fa-4a49-adaf-f5aea144094e,2024-02-26,Condition they street bill.,10,3245.0
bf5e10e2-d187-4c87-9a8a-59d948df2415,55a9b001-b7f3-49ae-b0db-809d54d837d7,e68d32b2-1426-46d8-a352-502474346e5f,2024-05-20,Financial administration especially who idea total eight.,5,1600.55
0e8cc33e-fcb6-45ea-92e3-d494892d5eca,b5cbcd7b-df79-4381-afdd-7a3c755a7bfe,2dfc52d9-16c0-46b0-ac40-80ae83fdd484,2024-05-07,Point coach different beyond.,8,3465.6
90f85d20-20cc-4805-937e-233ffd8b6753,f40f287e-3051-448f-8599-9e2e2341085b,7c4d7fe4-173e-4bcb-85e0-05d06d56fbed,2024-08-24,During radio treatment.,1,36.38
ed49ffa0-f91b-46f7-a6be-2abf34e49575,eb6d2a44-de9c-45a3-b0e1-3ab19b318831,331645be-b00f-4908-9023-72d50ca0b0f3,2024-05-02,Prove program newspaper sing operation join south black.,1,341.57
08d040a4-2f7f-42cb-ad0a-231ce9f5934b,bb0bcd4c-f824-4906-ac5a-e95e136ac982,ceaa973f-b048-4417-977a-4e767c57b878,2024-07-05,Various position child purpose week manage.,1,222.54
c1fa6e93-9f73-4ec9-b05d-e21712bcc1b6,ddda4223-48b9-421e-a7f5-352bda9f66e5,40052ece-41fa-4400-9beb-10816075626f,2024-05-04,Throughout rock responsibility middle evidence.,2,943.62
30e1c199-ab0b-4ecd-8d70-56c79623b36c,8f3c3da6-a390-4b90-84ae-78a5b6996bb5,48b328e8-30ab-4446-91b2-51806aad6044,2024-06-12,Never what develop small cost without growth left.,1,188.63
